Operating System,Graphics Processing Type,Processor Speed,Color,GPU,Release Year,Brand,Processor,SSD Capacity,Price,Screen Size,RAM Size,Resolution
10.5,Dedicated,4.8,Black,NVIDIA® RTX™ A4000 with Max-Q 8GB,2021,Lenovo,7,1000,6810.6,16,32,9216000
11,Dedicated,3.3,Black,NVIDIA GeForce RTX 3050 Ti,2022,ASUS,8,1000,6810.6,13.4,16,2304000
10,Dedicated,3,Gray,NVIDIA GeForce RTX 3080,2021,ASUS,8,1000,6967.29,15.6,16,3686400
10.5,Dedicated,2.7,Black,NVIDIA Quadro T2000,2020,Lenovo,7,512,7083.13,15.6,32,8294400
10,Dedicated,4,Black,NVIDIA GeForce GTX 1650 Ti,2021,Lenovo,4,256,6810.6,15.6,16,2073600
11.5,Integrated,4.7,Black,NVIDIA T600,2022,Lenovo,7,4000,7018.43,15.6,32,2073600
11,Integrated,2.6,Black,Intel HD Graphics 520,2021,Dell,7,256,6814.01,14,8,2073600
10.5,Dedicated,1.8,Black,NVIDIA GeForce MX330,2020,Lenovo,7,1000,6837.55,15.6,16,8294400
11.5,Dedicated,4.8,Black,NVIDIA RTX A1000,2022,Lenovo,7,1000,6950.29,16,16,2304000
11.5,Dedicated,4.7,Black,NVIDIA RTX A1000,2022,Lenovo,7,1000,7001.39,16,16,4096000
11,Dedicated,4.5,White,NVIDIA GeForce RTX 2070 Super,2020,Alienware,7,4000,6810.6,17.3,64,2073600
10.5,Integrated,4.8,Black,Intel Iris Xe Graphics,2022,Lenovo,7,512,6967.32,14,32,2304000
11.5,Integrated,1.8,Black,Intel Iris Xe Graphics,2022,Dell,7,512,7086.53,14,16,2073600
10.5,Dedicated,3.2,Black,NVIDIA T600,2022,Lenovo,6,512,6889.95,15.6,16,2073600
11,Dedicated,2.5,Grey,RTX A2000,2022,HP,7,512,7112.13,15.6,32,2073600
10.5,Dedicated,4.8,Grey,NVIDIA T500,2021,Dell,7,512,7028.46,15.6,32,2073600
11,Dedicated,4.7,Black,NVIDIA GeForce RTX 3070,2022,MSI,7,1000,6898.81,15.6,16,2073600
10.5,Dedicated,2.5,Black,NVIDIA RTX A2000,2022,Lenovo,7,1000,7263.7,15.6,32,2073600
10.5,Dedicated,2.5,Black,NVIDIA T1200,2021,Lenovo,7,512,7154.67,16,16,4096000
10,Dedicated,2,Mistic White,NVIDIA® GeForce® MX450,2021,Samsung,7,512,7154.67,15.6,8,2073600
11,Dedicated,2.4,White,NVIDIA GeForce RTX 3080,2021,Alienware,7,1000,7151.3,15.6,32,3686400
11.5,Dedicated,2,Silver,NVIDIA RTX A3000,2021,Dell,7,512,7151.3,17,16,2304000
11.5,Integrated,4.7,Black,NVIDIA Quadro T550,2022,Lenovo,7,4000,7256.92,16,32,4096000
10.5,Dedicated,2.4,Black,NVIDIA GeForce RTX 3070,2021,Acer,7,1000,7376.13,15.6,16,3686400
11.5,Dedicated,4.7,Black,NVIDIA RTX A1000,2022,Lenovo,7,1000,7308.02,16,32,4096000
10,Dedicated,2,Mistic Bronze,Intel® Iris® Xe Graphics,2021,Samsung,5,512,7324.1,13.3,16,2073600
10.5,Dedicated,2.5,Gray,NVIDIA RTX A4000,2021,Dell,7,512,7151.3,17.3,32,2073600
11.5,Dedicated,4.8,Black,NVIDIA RTX A1000,2022,Lenovo,7,1000,7256.92,16,32,2304000
11.5,Integrated,4.8,Black,Intel Iris Xe Graphics,2022,Lenovo,7,512,7321.65,14,32,2304000
11.5,Integrated,4.8,Black,NVIDIA GeForce RTX 3050,2022,Lenovo,7,4000,7308.02,15.6,64,2073600
10,Integrated,1.4,Black,Intel UHD Graphics,2020,Lenovo,5,1000,7832.7,13.3,8,3145728
10.5,Dedicated,2.4,Silver,NVIDIA Quadro T2000,2020,HP,9,1000,7948.9,15.6,32,8294400
10,Dedicated,2.6,Black,NVIDIA GeForce RTX 2060,2020,MSI,7,512,7836.08,15.6,16,2073600
10,Dedicated,2.9,Multicolor,NVIDIA GeForce RTX 2070 Super,2020,Alienware,7,512,7876.99,17,16,2073600
10.5,Dedicated,2.7,Black,NVIDIA Quadro P4000,2017,Dell,7,512,7832.7,17.3,32,2073600
11.5,Dedicated,3.3,Black,NVIDIA GeForce RTX 3070 Ti,2022,Maingear,8,4000,5788.5,15.6,64,3686400
10.5,Dedicated,2.4,Black,NVIDIA GeForce RTX 3070,2021,Lenovo,7,512,7972.36,16,16,9216000
11.5,Dedicated,5,Silver,NVIDIA GeForce RTX 3060,2021,Dell,9,4000,7492,17,64,2304000
11.5,Integrated,4.8,Black,Intel Iris Xe Graphics,2022,Lenovo,7,2000,7764.56,14,32,2304000
10.5,Dedicated,3.3,Gray,NVIDIA GeForce RTX 3080,2021,Lenovo,9,2000,7836.08,16,32,4096000
11.5,Dedicated,4.7,Black,NVIDIA RTX A1000,2022,Lenovo,7,2000,7989.42,16,64,2304000
11.5,Dedicated,4.7,Silver,NVIDIA GeForce RTX 3050Ti,2022,Dell,7,1000,7944.71,15.6,32,8294400
11.5,Integrated,4.7,Storm Gray,Intel Iris Xe Graphics,2022,Lenovo,7,2000,7934.91,14,32,2304000
11.5,Dedicated,4.7,Silver,NVIDIA GeForce RTX 3050Ti,2022,Dell,7,1000,7944.71,15.6,32,9216000
11,Dedicated,4.9,Grey,NVIDIA GeForce RTX 3060,2021,MSI,9,16,7907.02,16,16,4096000
11,Dedicated,4.9,Grey,NVIDIA GeForce RTX 3060,2021,MSI,9,16,7907.02,16,16,4096000
10.5,Dedicated,2.5,Black,NVIDIA RTX A3000,2021,Lenovo,7,1000,7819.21,16,32,4096000
11.5,Dedicated,4.7,Silver,NVIDIA GeForce RTX 3050Ti,2022,Dell,7,1000,7944.71,15.6,32,9216000
10,Dedicated,2.3,Black,NVIDIA GeForce RTX 3070,2021,Razer,7,1000,7944.71,15.6,16,3686400
10.5,Dedicated,1.7,Gray,Intel Iris Xe Graphics,2022,Dell,7,512,7760.51,15.6,16,2073600
11.5,Dedicated,3.3,Black,NVIDIA GeForce RTX 3060,2021,ASUS,8,1000,7780.78,16,32,9216000
10,Dedicated,3.4,Black,NVIDIA GeForce RTX 3080,2021,Alienware,7,4000,7764.73,15.6,64,2073600
10.5,Dedicated,2.5,Gray,NVIDIA RTX A4000,2021,Dell,7,512,7832.7,17.3,32,2073600
10,Dedicated,4.5,White,NVIDIA GeForce RTX 2070 Super,2020,Alienware,7,4000,7832.7,17.3,64,2073600
10.5,Dedicated,4.8,Silver/Carbon,Nvidia Rtx A1000,2022,Dell,7,2000,7944.71,15.6,32,2304000
10.5,Integrated,4.8,Black,Intel Iris Xe Graphics,2022,Lenovo,7,4000,7785,14,32,2304000
10.5,Dedicated,2.3,Grey,NVIDIA RTX A2000,2021,HP,7,512,7948.69,15.6,16,2073600
11.5,Dedicated,4.7,Black,NVIDIA RTX A1000,2022,Lenovo,7,1000,7955.35,16,64,4096000
11.5,Dedicated,4.8,Black,NVIDIA RTX A1000,2022,Lenovo,7,1000,7832.7,16,64,2304000
11.5,Integrated,4.7,Black,NVIDIA T600,2022,Lenovo,7,4000,7921.28,15.6,64,2073600
11,Integrated,4.8,Black,Intel Iris Xe Graphics,2022,Lenovo,7,1000,7944.71,14,16,2304000
11.5,Dedicated,2,Silver,NVIDIA RTX A4000,2021,Dell,9,1000,7751.79,15.6,32,2073600
11,Dedicated,2.4,White,NVIDIA GeForce RTX 3070,2021,Alienware,7,2000,7832.7,17.3,64,2073600
11,Dedicated,3.4,Black,NVIDIA GeForce RTX 3070,2021,Alienware,7,4000,7750.93,15.6,64,3686400
11,Dedicated,4.5,Silver,NVIDIA GeForce RTX 3060,2022,Dell,9,1000,7848.89,17,16,9216000
10.5,Dedicated,1.8,Gray,Intel Iris Xe Graphics,2022,Dell,7,256,7755.26,14,16,2073600
11,Dedicated,2,Mystic Navy,NVIDIA® GeForce® MX450 Graphics with GDDR6 2 GB Gr,2022,Samsung,7,1000,7836.08,15.6,16,2073600
11.5,Dedicated,4.8,Black,NVIDIA RTX A1000,2022,Lenovo,7,512,7802.04,16,16,9216000
11.5,Integrated,4.7,Black,NVIDIA T600,2022,Lenovo,7,4000,7764.56,15.6,64,2073600
11.5,Dedicated,2,Silver,NVIDIA RTX A2000,2021,Dell,7,4000,7926.57,15.6,64,2073600
11,Dedicated,2,Mystic Navy,NVIDIA® GeForce® MX450 Graphics with GDDR6 2 GB Gr,2022,Samsung,7,1000,7836.08,15.6,16,2073600
10,Dedicated,3.1,Gray,NVIDIA GeForce RTX 3070,2021,ASUS,8,1000,7767.94,15.6,16,3686400
10.5,Dedicated,2,Silver,NVIDIA RTX A2000,2020,Dell,7,2000,7848.89,17,32,9216000
10.5,Dedicated,2.5,Gray,NVIDIA RTX A4000,2021,Dell,7,512,7832.7,17.3,32,2073600
10.5,Dedicated,2.3,Gray,NVidia RTX A3000,2021,HP,7,4000,8176.81,15.6,32,8294400
11,Dedicated,4.7,Black,NVIDIA GeForce RTX 3080 tI,2022,Alienware,7,1000,8173.4,15.6,32,3686400
10.5,Dedicated,2.5,Black,NVIDIA RTX A3000 6GB Graphics,2021,Lenovo,7,512,8095.33,15.6,64,2073600
10,Dedicated,2,Black,NVIDIA GeForce GTX 1650,2021,Acer,4,512,2585.92,15.6,16,2073600
11.5,Dedicated,2.3,Silver,NVIDIA GeForce RTX 3060,2021,Dell,9,2000,8142.74,17,64,2304000
11,Integrated,1.7,Gray,Intel Iris Xe Graphics,2022,Microsoft,7,1000,8006.43,13,32,5529600
11,Dedicated,5,White,NVIDIA GeForce RTX 3070 Ti,2022,Alienware,9,1000,8142.74,17.3,16,2073600
10,Dedicated,3.1,Grey,NVIDIA GeForce RTX 3080,2021,ASUS,8,1000,8158.08,15.6,48,2073600
11,Dedicated,4.6,White,NVIDIA GeForce RTX 3060,2021,Dell,7,1000,8158.04,17.3,16,2073600
11.5,Dedicated,5,Black,NVIDIA® RTX™ A5000 with Max-Q 16GB,2021,Lenovo,9,1000,8173.4,16,32,9216000
10.5,Dedicated,2.5,Gray,NVIDIA RTX A2000,2021,Dell,7,512,8176.74,15.6,32,2073600
10.5,Dedicated,2.8,Silver,NVIDIA Quadro RTX A2000,2022,Dell,7,1000,8006.46,17,32,2304000
11,Dedicated,4.6,White & Black,NVIDIA GeForce RTX 3070,2021,Dell,7,1000,8158.04,17.3,16,2073600
11,Dedicated,3.3,Black,NVIDIA GeForce RTX 3080,2021,ASUS,8,2000,8176.81,17,32,2073600
10.5,Dedicated,4.9,Black,NVIDIA® GeForce® RTX™ 3080 with Max-Q 16GB,2021,Lenovo,7,1000,8173.4,15.6,64,8294400
11.5,Dedicated,5,Silver,NVIDIA GeForce RTX 3060,2021,Dell,9,4000,7492,17,64,2304000
11.5,Dedicated,4.8,Black,NVIDIA RTX A1000,2022,Lenovo,7,2000,8159.77,16,64,2304000
11.5,Integrated,4.7,Black,Intel Iris Xe Graphics,2022,Lenovo,7,1000,8153.9,14,16,9216000
10,Dedicated,2.3,Black,NVIDIA GeForce RTX 2080 SUPER Max-Q,2020,Razer,7,512,8176.78,17.3,16,2073600
11,Dedicated,3.3,Black,NVIDIA GeForce RTX 3070 Ti,2022,Razer,8,1000,8115.62,14,16,3686400
10.5,Dedicated,2,Silver,NVIDIA RTX A3000,2022,Dell,7,512,8091.63,15.6,32,9216000
10,Dedicated,2.8,Black,NVIDIA GeForce GTX 1650 Ti Max-Q,2020,Razer,7,512,8003.05,13.3,16,2073600
10.5,Dedicated,2.4,Blue,NVIDIA RTX A3000,2021,MSI,7,1000,8127.58,17.3,32,2073600
11.5,Integrated,4.8,Black,Intel Iris Xe Graphics,2022,Lenovo,7,4000,8173.4,14,32,2304000
10.5,Dedicated,2,Silver,NVIDIA RTX A3000,2022,Dell,7,512,8091.63,15.6,32,9216000
11,Dedicated,4.6,White & Black,NVIDIA GeForce RTX 3070,2021,Dell,7,1000,8158.04,17.3,16,2073600
11.5,Dedicated,3.5,Gray,NVIDIA GeForce RTX 3070 Ti,2022,Lenovo,7,2000,8256.23,16,16,4096000
11.5,Dedicated,2,Silver,NVIDIA RTX A2000,2022,Dell,7,1000,8173.4,15.6,64,2073600
11.5,Dedicated,2,Silver,NVIDIA RTX A3000,2022,Dell,9,256,8088.4,15.6,32,2073600
10,Dedicated,2,Silver,NVIDIA RTX A4000,2021,Dell,7,512,8261.98,17.3,64,2073600
11,Dedicated,2.5,Black,NVIDIA GeForce RTX 3070 Ti,2022,ASUS,9,1000,8084.82,16,16,4096000
11.5,Dedicated,4.7,Black,NVIDIA RTX A1000,2022,Lenovo,7,2000,8227.91,16,64,4096000
10.5,Dedicated,2.8,Black,NVIDIA Quadro T2000 4GB GDDR6,2022,Lenovo,7,512,8146.11,17.3,16,2073600
10.5,Dedicated,1.7,Black,NVIDIA RTX A1000,2022,Lenovo,7,512,8124.04,16,16,4096000
11,Dedicated,3.4,Black,Intel Iris Xe Graphics,2022,Lenovo,7,512,8261.03,14,16,2304000
11,Integrated,4.4,Black,Intel Iris Xe Graphics,2021,Lenovo,5,512,8017.5,14,16,2073600
11.5,Dedicated,4.5,Silver,NVIDIA GeForce RTX 3060,2022,Dell,9,512,8159.77,17,16,9216000
11,Dedicated,2.4,White,NVIDIA GeForce RTX 3080,2021,Alienware,7,4000,8156.54,15.6,32,3686400
10.5,Dedicated,1.8,Gray,Intel Iris Xe Graphics,2022,Dell,7,256,8296.16,13.3,16,2073600
10.5,Dedicated,2.5,Gray,NVIDIA RTX A4000,2021,Dell,7,512,8261.98,17.3,32,2073600
11.5,Dedicated,4.8,Black,NVIDIA RTX A1000,2022,Lenovo,7,2000,8173.4,16,64,2304000
11.5,Dedicated,2,Silver,NVIDIA RTX A4000,2021,Dell,9,1000,8250.23,15.6,64,2073600
11.5,Dedicated,2,Silver,NVIDIA RTX A3000,2022,Dell,9,512,8250.23,15.6,32,2073600
11.5,Dedicated,5,Silver,NVIDIA RTX A2000 8GB,2022,Dell,9,1000,8363.08,15.6,32,2304000
11.5,Dedicated,2.6,Black,NVIDIA RTX A3000,2022,Lenovo,9,1000,8514.1,16,12,8294400
11,Dedicated,2.3,Black,NVIDIA GeForce RTX 3080 Ti,2022,Razer,9,1000,8517.51,15.6,32,8294400
11,Dedicated,2.3,Silver,NVIDIA GeForce RTX 3080 Ti 16GB VRAM,2022,MSI,7,1000,8517.48,17.3,32,3686400
10,Dedicated,2.6,Lunar Light,NVIDIA GeForce RTX 3080,2021,Dell,9,1000,8517.51,17.3,32,8294400
11.5,Dedicated,4.8,Silver,NVIDIA RTX A1000,2022,Dell,7,512,8517.48,15.6,64,8294400
11.5,Dedicated,2.4,Black,NVIDIA Quadro RTX 3000,2020,Lenovo,9,1000,8517.51,17.3,32,8294400
11,Dedicated,3.3,Black,NVIDIA GeForce RTX 3080 Ti,2022,Razer,8,1000,8514.1,14,16,3686400
10.5,Dedicated,4.8,Silver/Carbon,NVIDIA RTX A2000,2022,Dell,7,1000,8367.05,15.6,32,2304000
11,Dedicated,5,Black,NVIDIA GeForce RTX 3070 Ti,2022,ASUS,9,2000,8363.08,15.6,16,3686400
10,Dedicated,2.9,Black,Intel HD Graphics 630,2019,HP,5,500,8517.51,17.3,32,1024000
11.5,Dedicated,5,Black,NVIDIA® RTX™ A5000 with Max-Q 16GB,2021,Lenovo,9,1000,8514.1,16,32,9216000
11,Dedicated,2,Gray,NVIDIA GeForce RTX 3070 Ti,2022,Lenovo,7,1000,8317.08,16,16,4096000
11,Dedicated,1.6,"Natural Silver, Aluminium cover finish",Intel Iris Xe Graphics,2021,HP,5,256,8367.26,15.6,8,2073600
11.5,Dedicated,3.5,Gray,NVIDIA GeForce RTX 3070 Ti,2022,Lenovo,7,2000,8457.38,16,16,4096000
10.5,Dedicated,2.6,Silver,NVIDIA RTX A5000 Laptop GPU,2021,Dell,9,1000,8517.48,15.7,32,2073600
11,Dedicated,4.5,Silver,NVIDIA GeForce RTX 3060,2022,Dell,9,1000,8513.25,17,32,9216000
10,Dedicated,2.3,Black,NVIDIA GeForce RTX 3080,2021,Razer,7,1000,8517.48,15.6,32,8294400
11,Dedicated,4.8,Black,NVIDIA GeForce RTX 3080 Ti,2022,Razer,7,1000,8517.48,15.6,32,3686400
11.5,Integrated,2.2,Graphite,Intel Iris Xe Graphics,2022,Samsung,7,1000,8347.16,14,32,2073600
11.5,Dedicated,5,Black,NVIDIA RTX A2000,2022,Lenovo,9,512,8483.44,16,16,2304000
11.5,Dedicated,5,Silver,NVIDIA GeForce RTX 3060,2021,Dell,9,4000,7492,17,64,2304000
10,Dedicated,2.3,Black,NVIDIA GeForce RTX 3080,2021,Razer,7,1000,8363.08,17.3,32,2073600
11.5,Dedicated,2.6,Black,RTX A2000,2022,Lenovo,9,1000,8514.1,16,32,8294400
11.5,Integrated,4.7,Storm Gray,Intel Iris Xe Graphics,2022,Lenovo,7,4000,8343.75,14,32,2304000
10.5,Dedicated,4.8,Black,NVIDIA® RTX™ A4000 with Max-Q 8GB,2021,Lenovo,7,1000,8514.1,16,64,9216000
11.5,Integrated,4.7,Storm Gray,Intel Iris Xe Graphics,2022,Lenovo,7,4000,8343.75,14,32,2304000
11.5,Dedicated,2,Silver,NVIDIA GeForce RTX 3080 Ti,2022,Dell,7,512,8432.34,15.6,32,2073600
11.5,Integrated,4.7,Black,Intel Iris Xe Graphics,2022,Lenovo,7,1000,8363.08,14,16,9216000
10.5,Dedicated,2.7,Black,NVIDIA Quadro RTX 3000 6GB GDDR6,2022,Lenovo,7,1000,8500.44,17.3,16,2073600
11.5,Dedicated,4.7,Black,NVIDIA RTX A1000,2022,Lenovo,7,1000,8309.68,16,64,9216000
10.5,Dedicated,2,Silver,NVIDIA RTX A3000,2022,Dell,7,1000,8432.34,15.6,32,9216000
10.5,Dedicated,4.8,Silver/Carbon,NVIDIA RTX A2000,2022,Dell,7,1000,8367.05,15.6,64,2304000
10.5,Integrated,2,Black,NVIDIA RTX A2000,2021,Lenovo,7,1000,8337.65,15.6,32,2073600
10.5,Integrated,2,Black,NVIDIA RTX A2000,2021,Lenovo,7,1000,8337.65,15.6,32,2073600
11.5,Dedicated,2,Silver,NVIDIA RTX A3000,2022,Dell,9,1000,8496.22,15.6,32,2073600
10,Dedicated,2.2,Black,NVIDIA GeForce RTX 3070,2021,Alienware,7,512,8517.48,15.6,16,2073600
11.5,Dedicated,4.8,Black,NVIDIA RTX A1000,2022,Lenovo,7,2000,8551.58,16,32,9216000
10,Dedicated,4.6,Black,NVIDIA GeForce RTX 3070,2021,ASUS,7,2000,8517.51,15.6,40,3686400
10,Integrated,2.8,Silver,Intel Iris Xe Graphics,2021,Samsung,7,512,8363.08,13.3,8,2073600
10.5,Dedicated,2,Silver,NVIDIA RTX A2000,2020,Dell,7,2000,8496.22,17,64,9216000
11,Dedicated,2.4,White,NVIDIA GeForce RTX 3070,2021,Alienware,7,4000,8343.75,17.3,64,2073600
11.5,Dedicated,2,Silver,NVIDIA RTX A3000,2021,Dell,9,512,8412.06,17,16,9216000
11,Dedicated,4.5,Silver,NVIDIA GeForce RTX 3060,2022,Dell,9,1000,8343.75,17,16,9216000
11,Integrated,2,Blue,Intel Iris Xe Graphics,2022,Huawei,7,1000,8781.44,14.2,16,2073600
11.5,Dedicated,5,Silver,NVIDIA GeForce RTX 3060,2021,Dell,9,4000,7492,17,64,2304000
11.5,Dedicated,4.7,Black,NVIDIA RTX A1000,2022,Lenovo,7,4000,8721.93,16,32,9216000
11,Dedicated,2,Mystic Navy,Intel® Iris® Xe Graphics,2022,Samsung,7,512,8687.83,15.6,16,2073600
11.5,Dedicated,4.8,Black,NVIDIA RTX A1000,2022,Lenovo,7,4000,8718.52,16,64,2304000
11.5,Dedicated,2.5,Grey,Nvidia RTX A1000,2022,HP,9,512,8785.62,15.6,32,8294400
11.5,Integrated,4.7,Black,Intel Iris Xe Graphics,2022,Lenovo,7,1000,8781.44,14,32,5184000
10,Dedicated,2.4,Blue,NVIDIA GeForce RTX 2060,2020,ASUS,9,1000,8773.07,15.6,32,8294400
11.5,Dedicated,5,Silver,NVIDIA GeForce RTX 3060,2021,Dell,9,4000,8858.21,17,64,2304000
10.5,Dedicated,4.8,Silver/Carbon,NVIDIA RTX A2000,2022,Dell,7,1000,8785.42,15.6,64,2304000
10,Dedicated,2.3,Black,NVIDIA GeForce RTX 3070,2021,Razer,7,1000,8911.09,15.6,16,2073600
11,Dedicated,4.6,Black,NVIDIA GeForce RTX 3070,2021,Razer,7,1000,8739.56,17.3,16,2073600
11.5,Dedicated,5,Black,3080ti,2022,AORUS,7,512,8858.21,17.3,32,2073600
11.5,Integrated,4.7,Black,Intel Iris Xe Graphics,2022,Lenovo,7,1000,8785.62,14,16,9216000
11,Dedicated,2.2,Black,NVIDIA GeForce RTX 3060,2021,Alienware,7,512,8735.56,15.6,16,2073600
11.5,Dedicated,4.7,Black,NVIDIA RTX A2000,2022,Lenovo,7,1000,8773.04,16,32,9216000
11,Dedicated,4.6,Silver,NVIDIA GeForce RTX 3050Ti,2021,Dell,7,1000,8697.77,15.6,16,7464960
11,Dedicated,2,Silver,Nvidia GeForce 3050TI,2021,Dell,9,1000,8854.8,15.6,32,7720704
11,Dedicated,5,Lunar Light,NVIDIA GeForce RTX 3080,2021,Alienware,7,1000,8994.76,17.3,16,2073600
11.5,Dedicated,5,Silver,NVIDIA GeForce RTX 3060,2021,Dell,9,4000,7492,17,64,2304000
11.5,Dedicated,4.8,Black,NVIDIA GeForce RTX 3070 Ti,2022,Lenovo,7,512,9195.5,16,16,4096000
11.5,Dedicated,5,Black,NVIDIA RTX A2000,2022,Lenovo,9,1000,8960.42,16,32,2304000
10,Dedicated,2.3,Black,NVIDIA GeForce RTX 3080,2021,Razer,7,1000,9096.7,15.6,32,3686400
11.5,Dedicated,4.9,Lunar Light,NVIDIA GeForce RTX 3070,2021,Dell,9,4000,9198.91,15.6,32,2073600
11.5,Dedicated,4.7,Black,NVIDIA RTX A2000,2022,Lenovo,7,2000,9161.43,16,32,9216000
11.5,Dedicated,4.8,Black,NVIDIA GeForce RTX 3070Ti,2022,Lenovo,7,512,9028.56,16,16,4096000
11.5,Dedicated,4.7,Black,NVIDIA RTX A2000,2022,Lenovo,7,2000,9181.88,16,32,9216000
11.5,Dedicated,4.8,Black,NVIDIA RTX A1000,2022,Lenovo,7,2000,9195.5,16,64,9216000
11,Dedicated,2.5,Black,Nvidia GeForce 3050 Ti,2022,ASUS,7,1000,8990.62,14,32,5184000
11.5,Dedicated,3.5,Black,NVIDIA GeForce RTX 3080,2022,MSI,7,1000,9195.5,17.3,32,3110400
11,Dedicated,3.5,Blue,NVIDIA GeForce RTX 3080,2022,MSI,7,1000,9025.15,15.6,32,3110400
11,Dedicated,4.9,Black,NVIDIA GeForce RTX 3070 Ti,2022,Razer,8,1000,9199.8,14,16,3686400
10.5,Dedicated,2.3,Silver,NVIDIA GeForce RTX 2060 Max-Q,2020,Dell,7,1000,9198.91,17,32,9216000
10.5,Dedicated,4.9,Gray,NVIDIA RTX A4000,2021,Dell,7,1000,9025.15,17.3,32,8294400
11,Dedicated,4.6,Black,NVIDIA GeForce RTX 3070,2021,Razer,7,1000,8994.76,17.3,16,3686400
11,Dedicated,4.6,Black,NVIDIA GeForce RTX 3080,2021,Dell,7,1000,8994.76,15.6,16,2073600
11.5,Dedicated,4.6,White,NVIDIA GeForce RTX 3070,2021,Dell,7,1000,8994.76,17.3,32,2073600
11.5,Dedicated,4.6,White,NVIDIA GeForce RTX 3070,2021,Dell,7,1000,8994.76,17.3,32,2073600
11.5,Dedicated,4.6,White,NVIDIA GeForce RTX 3070,2021,Dell,7,1000,8994.76,17.3,32,2073600
10,Dedicated,2.3,Black,NVIDIA GeForce RTX 3070,2021,Razer,7,512,8994.76,17.3,16,3686400
11,Dedicated,4.6,Silver,NVIDIA GeForce RTX 3050Ti,2021,Dell,7,1000,8994.76,15.6,16,7464960
11,Dedicated,4.6,White,NVIDIA GeForce RTX 3070,2021,Dell,7,1000,8994.76,17.3,16,2073600
10,Dedicated,2.3,Black,NVIDIA GeForce RTX 2080 SUPER Max-Q,2020,Razer,7,512,9198.88,17.3,16,2073600
11.5,Dedicated,4.8,Black,NVIDIA RTX A1000,2022,Lenovo,7,1000,9062.63,16,128,2304000
11.5,Dedicated,4.8,Black,NVIDIA GeForce RTX 3070Ti,2022,Lenovo,7,1000,9195.5,16,16,4096000
11.5,Dedicated,5,Black,NVIDIA RTX A2000,2022,Lenovo,9,2000,8994.49,16,16,2304000
11.5,Dedicated,4.7,Black,NVIDIA RTX A1000,2022,Lenovo,7,4000,8926.35,16,64,4096000
11.5,Dedicated,4.8,Black,NVIDIA RTX A1000,2022,Lenovo,7,2000,9181.88,16,64,9216000
11.5,Dedicated,4.8,Black,NVIDIA RTX A1000,2022,Lenovo,7,4000,9130.77,16,32,9216000
10.5,Integrated,2.8,Silver,Intel UHD Graphics 620,2017,HP,7,512,9369.26,13.3,16,2073600
11.5,Dedicated,5,Silver,NVIDIA GeForce RTX 3060,2021,Dell,9,4000,7492,17,64,2304000
11.5,Dedicated,2.1,Silver,NVIDIA RTX A4500,2022,Dell,7,1000,9369.26,17.3,32,2073600
11.5,Dedicated,5,Black,NVIDIA RTX A2000,2022,Lenovo,9,2000,9301.12,16,32,2304000
11.5,Dedicated,4.8,Black,NVIDIA GeForce RTX 3070 Ti,2022,Lenovo,7,1000,9369.26,16,16,4096000
11,Dedicated,2.3,Black,NVIDIA GeForce RTX 2080 Super,2020,Razer,7,2000,9413.17,17.3,32,8294400
11.5,Integrated,4.7,Deep Black,Intel Iris Xe Graphics,2022,Lenovo,7,1000,9413.17,14,32,2280000
11.5,Dedicated,2.5,Black,NVIDIA GeForce RTX 3060,2021,ASUS,9,2000,9413.13,16,32,9216000
11.5,Dedicated,4.8,Black,NVIDIA RTX A1000,2022,Lenovo,7,2000,9386.3,16,128,2304000
11,Dedicated,3.3,White,NVIDIA GeForce RTX 3080,2021,ASUS,8,1000,9203.99,15.6,16,2073600
11,Dedicated,4.7,Natural Silver Aluminum,NVIDIA GeForce RTX 3060,2022,HP,7,512,9525.65,16,16,4096000
10.5,Integrated,2,Black,NVIDIA RTX A2000,2021,Lenovo,7,512,9232.95,15.6,16,2073600
10.5,Dedicated,1.9,Silver,NVIDIA GeForce GTX 1050,2017,Microsoft,7,256,9369.26,13.5,8,6000000
11.5,Dedicated,4.7,Black,NVIDIA RTX A1000,2022,Lenovo,7,4000,9369.26,16,64,9216000
11.5,Dedicated,4.8,Black,NVIDIA GeForce RTX 3070Ti,2022,Lenovo,7,512,9369.26,16,32,4096000
11.5,Dedicated,4.8,Black,NVIDIA RTX A1000,2022,Lenovo,7,2000,9399.92,16,128,2304000
11.5,Dedicated,4.7,Black,NVIDIA RTX A2000,2022,Lenovo,7,1000,9454.44,16,64,9216000
11.5,Dedicated,4.8,Silver,Nvidia RTX A1000,2022,Dell,7,512,9740.62,15.6,32,9216000
10.5,Dedicated,3.3,Black,NVIDIA GeForce RTX 3080,2021,ASUS,8,1000,9536.2,17.3,16,2073600
11.5,Dedicated,5,Silver,NVIDIA GeForce RTX 3060,2021,Dell,9,4000,7492,17,64,2304000
11.5,Dedicated,4.8,Black,NVIDIA GeForce RTX 3070 Ti,2022,Lenovo,7,1000,9709.96,16,32,4096000
11.5,Dedicated,4.8,Black,NVIDIA GeForce RTX 3070Ti,2022,Lenovo,7,1000,9536.2,16,32,4096000
11.5,Dedicated,4.8,Black,NVIDIA GeForce RTX 3070Ti,2022,Lenovo,7,2000,9536.2,16,16,4096000
10.5,Integrated,2.6,Silver,NVIDIA GeForce GPU,2017,Microsoft,7,1000,9709.96,13.5,16,6000000
10,Dedicated,2.3,White,NVIDIA GeForce RTX 3070,2021,Alienware,7,1000,9536.2,15.6,16,2073600
